Batteriespannung;Luftdruck;CO²-Wert;Helligkeit;Luftfeuchtigkeit;Temperatur(Durchschnitt);Gefühlte temperatur;Windgeschwindigkeit;Temperatur(DHT);Temperatur(DHT-KORRIGIERT);Temperatur(BMP)
7,00;1029,58;423,00;502,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,59;411,00;502,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;415,00;502,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,65;419,00;502,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,68;409,00;502,00;48,60;22,49;30,98;0,00;30,10;22,66;22,32
7,00;1029,64;415,00;502,00;48,60;22,49;30,98;0,00;30,10;22,66;22,32
7,00;1029,55;416,00;501,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;411,00;501,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,58;418,00;501,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,61;421,00;501,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,70;421,00;501,00;48,60;22,49;30,98;0,00;30,10;22,66;22,32
7,00;1029,62;409,00;501,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,62;413,00;501,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;419,00;501,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,60;422,00;500,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;410,00;500,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,62;415,00;500,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;420,00;500,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,67;421,00;500,00;48,60;22,49;30,98;0,00;30,10;22,66;22,32
7,00;1029,66;410,00;500,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;417,00;500,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,60;418,00;500,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,59;417,00;499,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,63;412,00;499,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;418,00;499,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;419,00;499,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,63;407,00;499,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;412,00;499,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;418,00;499,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;421,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;408,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,59;415,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;417,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,62;419,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,61;411,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;415,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;415,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,61;415,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;413,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;415,00;498,00;48,60;22,48;30,98;0,00;30,10;22,66;22,29
7,00;1029,60;416,00;497,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,60;407,00;497,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;412,00;497,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,61;414,00;497,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;418,00;497,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;410,00;497,00;48,60;22,48;30,98;0,00;30,10;22,66;22,29
7,00;1029,59;413,00;497,00;48,60;22,47;30,98;0,00;30,10;22,66;22,28
7,00;1029,58;415,00;497,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;405,00;497,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;414,00;496,00;48,60;22,47;30,98;0,00;30,10;22,66;22,28
7,00;1029,54;418,00;496,00;48,60;22,47;30,98;0,00;30,10;22,66;22,28
7,00;1029,61;417,00;496,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;409,00;496,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,61;416,00;496,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;417,00;496,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,59;419,00;496,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,63;408,00;496,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,59;411,00;496,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,63;413,00;496,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,62;418,00;496,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,55;409,00;496,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;411,00;496,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,58;413,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,57;408,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;415,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;414,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;415,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;409,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;408,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;415,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;409,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,62;412,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;412,00;495,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;408,00;494,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;414,00;494,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;415,00;494,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;413,00;494,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,52;408,00;494,00;48,60;22,48;30,98;0,00;30,10;22,66;22,29
7,00;1029,56;408,00;494,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;413,00;494,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;409,00;494,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;410,00;494,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;412,00;494,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;416,00;493,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;407,00;493,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;410,00;493,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;411,00;493,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;408,00;493,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,62;414,00;493,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,57;412,00;493,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,57;413,00;493,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,61;408,00;493,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,64;413,00;492,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;412,00;492,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;405,00;492,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;408,00;492,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,53;414,00;492,00;48,60;22,48;30,98;0,00;30,10;22,66;22,29
7,00;1029,59;417,00;492,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;404,00;492,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,59;409,00;492,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,58;413,00;491,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,56;404,00;491,00;48,60;22,48;30,98;0,00;30,10;22,66;22,29
7,00;1029,61;409,00;491,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,62;414,00;491,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,57;416,00;491,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;403,00;491,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,59;411,00;491,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;413,00;491,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,63;406,00;490,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,58;409,00;490,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,59;410,00;490,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,56;411,00;490,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,61;407,00;490,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,62;412,00;490,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,78;412,00;490,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,59;401,00;489,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,52;408,00;489,00;48,70;22,48;30,99;0,00;30,10;22,66;22,29
7,00;1029,59;413,00;489,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,50;415,00;489,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,56;402,00;489,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,55;410,00;489,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,56;414,00;489,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,57;410,00;488,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,53;403,00;488,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,58;410,00;488,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,61;412,00;488,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,57;410,00;488,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,55;405,00;488,00;48,70;22,48;30,99;0,00;30,10;22,66;22,29
7,00;1029,58;410,00;488,00;48,70;22,48;30,99;0,00;30,10;22,66;22,29
7,00;1029,57;405,00;487,00;48,70;22,48;30,99;0,00;30,10;22,66;22,29
7,00;1029,61;402,00;487,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,55;409,00;487,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,53;409,00;487,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,51;409,00;487,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;405,00;487,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,61;409,00;486,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;411,00;486,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;410,00;486,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,61;399,00;486,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,61;406,00;486,00;48,60;22,49;30,98;0,00;30,10;22,66;22,32
7,00;1029,55;411,00;486,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;412,00;486,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;400,00;486,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,59;408,00;485,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,60;410,00;485,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,55;403,00;485,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;405,00;485,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;408,00;485,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;407,00;485,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,59;404,00;484,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,62;408,00;484,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,58;408,00;484,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,62;399,00;484,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,58;403,00;484,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,53;408,00;484,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,60;410,00;484,00;48,70;22,49;30,99;0,00;30,10;22,66;22,31
7,00;1029,57;401,00;483,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,61;403,00;483,00;48,70;22,49;30,99;0,00;30,10;22,66;22,32
7,00;1029,75;408,00;483,00;48,70;22,49;30,99;0,00;30,10;22,66;22,31
7,00;1029,58;408,00;483,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,59;398,00;483,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,50;404,00;483,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,58;409,00;482,00;48,70;22,49;30,99;0,00;30,10;22,66;22,31
7,00;1029,57;411,00;482,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,60;398,00;482,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,59;405,00;482,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,52;407,00;482,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,55;400,00;482,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,55;406,00;481,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,55;406,00;481,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,58;406,00;481,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,55;401,00;481,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,51;406,00;481,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,59;408,00;481,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,54;407,00;481,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,60;397,00;480,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,57;401,00;480,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,59;406,00;480,00;48,70;22,49;30,99;0,00;30,10;22,66;22,31
7,00;1029,47;409,00;480,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,58;398,00;480,00;48,70;22,49;30,99;0,00;30,10;22,66;22,31
7,00;1029,54;402,00;480,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,61;405,00;480,00;48,70;22,49;30,99;0,00;30,10;22,66;22,32
7,00;1029,58;396,00;479,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,57;402,00;479,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,54;407,00;479,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,53;408,00;479,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,60;396,00;479,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,56;404,00;479,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,56;406,00;478,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,52;400,00;478,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,63;402,00;478,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,50;402,00;478,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;395,00;478,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;399,00;478,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;403,00;478,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;407,00;478,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,47;398,00;477,00;48,60;22,47;30,98;0,00;30,10;22,66;22,28
7,00;1029,61;401,00;477,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,53;401,00;477,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;399,00;477,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;404,00;477,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;402,00;477,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,59;402,00;477,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;399,00;477,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;400,00;476,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,52;405,00;476,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;396,00;476,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;399,00;476,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,50;403,00;476,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;406,00;476,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;397,00;476,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;401,00;476,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,59;404,00;476,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;394,00;476,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;401,00;475,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,54;405,00;475,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,50;405,00;475,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;395,00;475,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,60;398,00;475,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,55;400,00;475,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;398,00;475,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,66;403,00;475,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;401,00;475,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;401,00;475,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;398,00;474,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;403,00;474,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;404,00;474,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,62;394,00;474,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,58;398,00;474,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,57;399,00;474,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;403,00;474,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;397,00;474,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,61;398,00;474,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,51;400,00;473,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;393,00;473,00;48,60;22,48;30,98;0,00;30,10;22,66;22,29
7,00;1029,61;400,00;473,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;404,00;473,00;48,60;22,48;30,98;0,00;30,10;22,66;22,29
7,00;1029,58;403,00;473,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;393,00;473,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,53;400,00;473,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;400,00;473,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,51;391,00;472,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,49;399,00;472,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,50;403,00;472,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,52;402,00;472,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;394,00;472,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;400,00;472,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;403,00;472,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;403,00;472,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;392,00;472,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;395,00;471,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,56;401,00;471,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,52;402,00;471,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;395,00;471,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;399,00;471,00;48,60;22,48;30,98;0,00;30,10;22,66;22,29
7,00;1029,55;400,00;471,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;391,00;471,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;396,00;471,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;401,00;471,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;403,00;470,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;392,00;470,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;399,00;470,00;48,60;22,48;30,98;0,00;30,10;22,66;22,29
7,00;1029,56;402,00;470,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;403,00;470,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,61;394,00;470,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,59;399,00;470,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;398,00;470,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;397,00;470,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;397,00;470,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;397,00;469,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,61;398,00;469,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,59;390,00;469,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,50;395,00;469,00;48,60;22,48;30,98;0,00;30,10;22,66;22,29
7,00;1029,57;400,00;469,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;402,00;469,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,58;392,00;469,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,50;395,00;469,00;48,70;22,48;30,99;0,00;30,10;22,66;22,29
7,00;1029,51;400,00;469,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,45;401,00;469,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,50;394,00;468,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,51;395,00;468,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,58;396,00;468,00;48,70;22,49;30,99;0,00;30,10;22,66;22,32
7,00;1029,51;398,00;468,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
7,00;1029,55;394,00;468,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,54;396,00;468,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,49;397,00;468,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,51;391,00;468,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,51;393,00;468,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,47;397,00;467,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,57;400,00;467,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;391,00;467,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,48;394,00;467,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,55;396,00;467,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,50;390,00;467,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,53;397,00;467,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,55;399,00;467,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,57;397,00;467,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,57;393,00;466,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,58;397,00;466,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,57;399,00;466,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,54;398,00;466,00;48,60;22,48;30,98;0,00;30,10;22,66;22,30
7,00;1029,60;389,00;466,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,60;392,00;466,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,59;398,00;466,00;48,60;22,49;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;400,00;466,00;48,60;22,48;30,98;0,00;30,10;22,66;22,31
7,00;1029,56;389,00;465,00;48,70;22,48;30,99;0,00;30,10;22,66;22,31
7,00;1029,56;395,00;465,00;48,70;22,49;30,99;0,00;30,10;22,66;22,31
7,00;1029,48;397,00;465,00;48,70;22,48;30,99;0,00;30,10;22,66;22,30
